date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-21,Florida,12,764,11,0.3557171782110936,0.0051215824087984686,Southeast
2020-03-21,Georgia,13,552,20,0.5199001678655923,0.018836962603825808,Southeast
2020-03-21,Kentucky,21,84,3,0.1880173414661279,0.006714905052361711,Southeast
2020-03-21,Louisiana,22,763,16,1.6412858904911682,0.03441752850309134,Southeast
2020-03-21,Mississippi,28,140,1,0.47040655558575867,0.003360046825612562,Southeast
2020-03-21,North Carolina,37,184,0,0.17543719138786457,0.0,Southeast
2020-03-21,South Carolina,45,172,3,0.3340640012243834,0.005826697695774129,Southeast
2020-03-21,Tennessee,47,312,2,0.4568634508360747,0.0029286118643338122,Southeast
2020-03-21,Virginia,51,152,3,0.17807938802549675,0.00351472476366112,Southeast
2020-03-21,West Virginia,54,12,0,0.06695879300079736,0.0,Southeast
2020-03-22,Alabama,1,157,0,0.3202000332436977,0.0,Southeast
2020-03-22,Arkansas,5,165,0,0.5467551901979055,0.0,Southeast
2020-03-22,Florida,12,1000,13,0.46559840079986076,0.00605277921039819,Southeast
2020-03-22,Georgia,13,620,25,0.5839458407186,0.02354620325478226,Southeast
2020-03-22,Kentucky,21,103,3,0.23054507346441874,0.006714905052361711,Southeast
2020-03-22,Louisiana,22,837,20,1.800466959817966,0.04302191062886418,Southeast
2020-03-22,Mississippi,28,207,1,0.6955296929018003,0.003360046825612562,Southeast
2020-03-22,North Carolina,37,269,0,0.2564815461050846,0.0,Southeast
2020-03-22,South Carolina,45,194,3,0.37679311766006035,0.005826697695774129,Southeast
2020-03-22,Tennessee,47,424,2,0.6208657152387682,0.0029286118643338122,Southeast
2020-03-22,Virginia,51,219,6,0.25657490774726177,0.00702944952732224,Southeast
2020-03-22,West Virginia,54,16,0,0.08927839066772983,0.0,Southeast
2020-03-23,Alabama,1,196,0,0.3997401688902214,0.0,Southeast
2020-03-23,Arkansas,5,201,0,0.6660472316956304,0.0,Southeast
2020-03-23,Florida,12,1222,18,0.5689612457774299,0.008380771214397493,Southeast
2020-03-23,Georgia,13,800,25,0.7534785041530323,0.02354620325478226,Southeast
2020-03-23,Kentucky,21,124,3,0.2775494088309507,0.006714905052361711,Southeast
2020-03-23,Louisiana,22,1172,34,2.5210839628514408,0.0731372480690691,Southeast
2020-03-23,Mississippi,28,249,1,0.836651659577528,0.003360046825612562,Southeast
2020-03-23,North Carolina,37,302,0,0.28794582499529947,0.0,Southeast
2020-03-23,South Carolina,45,299,5,0.5807275370121548,0.009711162826290216,Southeast
2020-03-23,Tennessee,47,522,2,0.764367696591125,0.0029286118643338122,Southeast
2020-03-23,Virginia,51,254,6,0.2975800299899748,0.00702944952732224,Southeast
2020-03-23,West Virginia,54,16,0,0.08927839066772983,0.0,Southeast
2020-03-24,Alabama,1,242,0,0.4935567391399672,0.0,Southeast
2020-03-24,Arkansas,5,231,2,0.7654572662770678,0.0066273356387624915,Southeast
2020-03-24,Florida,12,1467,20,0.6830328539733957,0.009311968015997216,Southeast
2020-03-24,Georgia,13,1095,38,1.031323702559463,0.035790228947269034,Southeast
2020-03-24,Kentucky,21,157,3,0.35141336440692955,0.006714905052361711,Southeast
2020-03-24,Louisiana,22,1388,46,2.9857205976431738,0.0989503944463876,Southeast
2020-03-24,Mississippi,28,320,1,1.07521498419602,0.003360046825612562,Southeast
2020-03-24,North Carolina,37,397,0,0.3785248096792513,0.0,Southeast
2020-03-24,South Carolina,45,342,8,0.6642435373182507,0.015537860522064345,Southeast
2020-03-24,Tennessee,47,678,2,0.9927994220091624,0.0029286118643338122,Southeast
2020-03-24,Virginia,51,291,7,0.34092830207512864,0.008201024448542612,Southeast
2020-03-24,West Virginia,54,39,0,0.21761607725259144,0.0,Southeast
2020-03-25,Alabama,1,386,1,0.7872433938348238,0.0020394906576031704,Southeast
2020-03-25,Arkansas,5,307,2,1.0172960205500423,0.0066273356387624915,Southeast
2020-03-25,Florida,12,1971,23,0.9176944479765256,0.010708763218396797,Southeast
2020-03-25,Georgia,13,1385,47,1.3044596603149372,0.04426686211899065,Southeast
2020-03-25,Kentucky,21,198,5,0.4431837334558729,0.01119150842060285,Southeast
2020-03-25,Louisiana,22,1795,65,3.86121647894056,0.13982120954380858,Southeast
2020-03-25,Mississippi,28,376,5,1.2633776064303233,0.01680023412806281,Southeast
2020-03-25,North Carolina,37,562,1,0.5358462041303255,0.000953462996673177,Southeast
2020-03-25,South Carolina,45,425,8,0.8254488402346684,0.015537860522064345,Southeast
2020-03-25,Tennessee,47,806,3,1.1802305813265264,0.004392917796500718,Southeast
2020-03-25,Virginia,51,390,9,0.4569142192759456,0.010544174290983359,Southeast
2020-03-25,West Virginia,54,51,0,0.28457487025338885,0.0,Southeast
2020-03-26,Alabama,1,538,3,1.0972459737905056,0.006118471972809511,Southeast
2020-03-26,Arkansas,5,350,3,1.159783736783436,0.009941003458143737,Southeast
2020-03-26,Florida,12,2478,29,1.153752837182055,0.013502353623195962,Southeast
2020-03-26,Georgia,13,1641,56,1.5455727816439075,0.05274349529071226,Southeast
2020-03-26,Kentucky,21,248,5,0.5550988176619014,0.01119150842060285,Southeast
2020-03-26,Louisiana,22,2305,83,4.958275199976597,0.17854092910978633,Southeast
2020-03-26,Mississippi,28,486,6,1.6329827572477051,0.02016028095367537,Southeast
2020-03-26,North Carolina,37,639,2,0.6092628548741601,0.001906925993346354,Southeast
2020-03-26,South Carolina,45,456,9,0.8856580497576676,0.017480093087322388,Southeast
2020-03-26,Tennessee,47,981,3,1.436484119455735,0.004392917796500718,Southeast
2020-03-26,Virginia,51,603,14,0.7064596774958851,0.016402048897085224,Southeast
2020-03-26,West Virginia,54,76,0,0.4240723556717167,0.0,Southeast
2020-03-27,Alabama,1,639,4,1.3032345302084258,0.008157962630412682,Southeast
2020-03-27,Arkansas,5,385,3,1.2757621104617796,0.009941003458143737,Southeast
2020-03-27,Florida,12,3198,46,1.4889836857579548,0.021417526436793594,Southeast
2020-03-27,Georgia,13,2198,64,2.0701821901604562,0.060278280332242584,Southeast
2020-03-27,Kentucky,21,302,8,0.6759671086044122,0.017906413472964563,Southeast
2020-03-27,Louisiana,22,2746,119,5.906908329343051,0.25598036824174186,Southeast
