date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-27,Colorado,8,1735,31,3.012813923055337,0.05383125741482159,West
2020-03-27,Idaho,16,232,4,1.2982180278837088,0.02238306944627084,West
2020-03-27,Montana,30,121,1,1.132134082101241,0.009356480017365627,West
2020-03-27,Nevada,32,621,10,2.016131650474846,0.032465888091382386,West
2020-03-27,Oregon,41,415,12,0.9839399659106293,0.02845127612271699,West
2020-03-27,Utah,49,480,2,1.4972123777042619,0.006238384907101091,West
2020-03-27,Washington,53,3770,179,4.950824653741031,0.23506567984605958,West
2020-03-27,Wyoming,56,74,0,1.2785978274203942,0.0,West
2020-03-28,California,6,5566,122,1.4086780184450771,0.030876521424775316,West
2020-03-28,Colorado,8,2061,44,3.5789103719982998,0.07640565568555321,West
2020-03-28,Idaho,16,262,5,1.46609104873074,0.02797883680783855,West
2020-03-28,Montana,30,147,1,1.3754025625527473,0.009356480017365627,West
2020-03-28,Nevada,32,738,14,2.39598254114402,0.045452243327935335,West
2020-03-28,Oregon,41,480,13,1.1380510449086796,0.030822215799610073,West
2020-03-28,Utah,49,608,2,1.8964690117587317,0.006238384907101091,West
2020-03-28,Washington,53,4311,193,5.661274557633312,0.2534507050854162,West
2020-03-28,Wyoming,56,85,0,1.468659666631534,0.0,West
2020-03-29,California,6,6321,132,1.5997581305410227,0.03340738383664214,West
2020-03-29,Colorado,8,2315,47,4.019979384364902,0.0816151322095682,West
2020-03-29,Idaho,16,310,6,1.7346878820859901,0.03357460416940626,West
2020-03-29,Montana,30,161,1,1.506393282795866,0.009356480017365627,West
2020-03-29,Nevada,32,920,15,2.9868617044071795,0.04869883213707358,West
2020-03-29,Oregon,41,549,13,1.3016458826143023,0.030822215799610073,West
2020-03-29,Utah,49,719,2,2.2426993741028425,0.006238384907101091,West
2020-03-29,Washington,53,4897,209,6.430819185509239,0.27446216250182376,West
2020-03-29,Wyoming,56,88,0,1.5204947136891176,0.0,West
2020-03-30,California,6,7421,147,1.878152995846374,0.03720367745444239,West
2020-03-30,Colorado,8,2628,51,4.563501435037133,0.08856110090825486,West
2020-03-30,Idaho,16,415,7,2.3222434550505997,0.03917037153097397,West
2020-03-30,Montana,30,177,4,1.6560969630737161,0.03742592006946251,West
2020-03-30,Nevada,32,1044,18,3.389438716740321,0.05843859856448829,West
2020-03-30,Oregon,41,607,16,1.4391603838741012,0.03793503483028932,West
2020-03-30,Utah,49,806,4,2.5140691175617396,0.012476769814202182,West
2020-03-30,Washington,53,5180,221,6.802459338561947,0.2902207555641294,West
2020-03-30,Wyoming,56,96,0,1.6587215058426736,0.0,West
2020-03-31,California,6,8583,184,2.1722392081052995,0.046567868378349656,West
2020-03-31,Colorado,8,2990,69,5.192111602268276,0.11981796005234482,West
2020-03-31,Idaho,16,526,9,2.9433736321846156,0.05036190625410939,West
2020-03-31,Montana,30,198,5,1.8525830434383943,0.04678240008682814,West
2020-03-31,Nevada,32,1113,26,3.613453344570859,0.0844113090375942,West
2020-03-31,Oregon,41,690,18,1.635948377056227,0.04267691418407549,West
2020-03-31,Utah,49,887,5,2.766723706299334,0.015595962267752728,West
2020-03-31,Washington,53,5293,226,6.950852756565325,0.29678683600675676,West
2020-03-31,Wyoming,56,121,0,2.0906802313225366,0.0,West
2020-04-01,California,6,9857,212,2.4946710793771336,0.05365428313157678,West
2020-04-01,Colorado,8,3346,80,5.8103028164513875,0.13891937397373313,West
2020-04-01,Idaho,16,669,9,3.743568364888798,0.05036190625410939,West
2020-04-01,Montana,30,219,5,2.0490691238030725,0.04678240008682814,West
2020-04-01,Nevada,32,1279,32,4.152387086887807,0.10389084189242363,West
2020-04-01,Oregon,41,737,19,1.7473825418702018,0.045047853860968566,West
2020-04-01,Utah,49,1012,7,3.1566227629931523,0.02183434717485382,West
2020-04-01,Washington,53,5589,250,7.339564718768866,0.3283040221313681,West
2020-04-01,Wyoming,56,138,0,2.384412164648843,0.0,West
2020-04-02,California,6,11190,247,2.832035038878982,0.06251230157311068,West
2020-04-02,Colorado,8,3728,96,6.473642827175963,0.16670324876847975,West
2020-04-02,Idaho,16,891,9,4.98582871915683,0.05036190625410939,West
2020-04-02,Montana,30,241,5,2.254911684185116,0.04678240008682814,West
2020-04-02,Nevada,32,1458,38,4.733526483723551,0.12337037474725306,West
2020-04-02,Oregon,41,827,21,1.9607671127905792,0.04978973321475474,West
2020-04-02,Utah,49,1077,7,3.359370272473938,0.02183434717485382,West
2020-04-02,Washington,53,6586,272,8.64884115902876,0.3571947760789285,West
2020-04-02,Wyoming,56,154,0,2.6608657489559557,0.0,West
2020-04-03,California,6,12569,282,3.1810409654754177,0.07137032001464458,West
2020-04-03,Colorado,8,4182,110,7.262010274476899,0.19101413921388305,West
2020-04-03,Idaho,16,1012,10,5.662916569906523,0.0559576736156771,West
2020-04-03,Montana,30,262,5,2.451397764549794,0.04678240008682814,West
2020-04-03,Nevada,32,1549,43,5.028966065355132,0.13960331879294424,West
2020-04-03,Oregon,41,899,22,2.131474769526881,0.052160672891647816,West
2020-04-03,Utah,49,1248,7,3.892752182031081,0.02183434717485382,West
2020-04-03,Washington,53,6967,293,9.149176488756966,0.3847723139379634,West
2020-04-03,Wyoming,56,167,0,2.8854842862054846,0.0,West
2020-04-04,California,6,13796,323,3.4915777834114774,0.08174685590329858,West
2020-04-04,Colorado,8,4574,126,7.942715206948192,0.21879801400862967,West
2020-04-04,Idaho,16,1076,10,6.021045681046856,0.0559576736156771,West
2020-04-04,Montana,30,281,6,2.6291708848797413,0.05613888010419377,West
2020-04-04,Nevada,32,1758,46,5.707503126465023,0.14934308522035897,West
2020-04-04,Oregon,41,1000,26,2.3709396768930824,0.061644431599220145,West
2020-04-04,Utah,49,1426,8,4.447968438763078,0.024953539628404364,West
2020-04-04,Washington,53,7499,318,9.847807447852517,0.41760271615110023,West
2020-04-04,Wyoming,56,189,0,3.2656079646277636,0.0,West
2020-04-05,California,6,15202,351,3.847417038519954,0.0888332706565257,West
2020-04-05,Colorado,8,4950,140,8.595636264624737,0.24310890445403296,West
2020-04-05,Idaho,16,1100,10,6.155344097724481,0.0559576736156771,West
2020-04-05,Montana,30,298,6,2.788231045174957,0.05613888010419377,West
2020-04-05,Nevada,32,1880,46,6.1035869611798885,0.14934308522035897,West
2020-04-05,Oregon,41,1068,27,2.532163574921812,0.06401537127611323,West
2020-04-05,Utah,49,1618,8,5.046853389844783,0.024953539628404364,West
2020-04-05,Washington,53,7985,344,10.486030466875897,0.4517463344527625,West
2020-04-05,Wyoming,56,200,0,3.4556698038389033,0.0,West
2020-04-06,California,6,16361,386,4.140743992055319,0.0976912890980596,West
2020-04-06,Colorado,8,5172,150,8.981137527401847,0.2604738262007496,West
2020-04-06,Idaho,16,1170,13,6.5470478130342205,0.07274497570038023,West
2020-04-06,Montana,30,319,6,2.984717125539635,0.05613888010419377,West
2020-04-06,Nevada,32,1971,58,6.399026542811468,0.18830215093001781,West
2020-04-06,Oregon,41,1132,29,2.6839037142429696,0.0687572506298994,West
2020-04-06,Utah,49,1662,13,5.184097857801007,0.040549501896157095,West
2020-04-06,Washington,53,8385,383,11.011316902286087,0.502961761905256,West
2020-04-06,Wyoming,56,213,0,3.680288341088432,0.0,West
2020-04-07,California,6,17540,447,4.439132670414418,0.11312954981044726,West
2020-04-07,Colorado,8,5429,179,9.427416016292463,0.31083209926622785,West
2020-04-07,Idaho,16,1210,15,6.7708785074969295,0.08393651042351565,West
2020-04-07,Montana,30,319,6,2.984717125539635,0.05613888010419377,West
2020-04-07,Nevada,32,2101,60,6.821083087999439,0.19479532854829432,West
2020-04-07,Oregon,41,1181,33,2.8000797584107304,0.07824100933747173,West
2020-04-07,Utah,49,1737,13,5.418037291817297,0.040549501896157095,West
2020-04-07,Washington,53,8683,409,11.402655296666678,0.5371053802069182,West
2020-04-07,Wyoming,56,221,0,3.818515133241988,0.0,West
2020-04-08,California,6,19043,506,4.8195212909180025,0.12806163804046156,West
2020-04-08,Colorado,8,5655,192,9.81986324776826,0.3334064975369595,West
2020-04-08,Idaho,16,1232,19,6.8939853894514185,0.10631957986978649,West
2020-04-08,Montana,30,332,6,3.1063513657653883,0.05613888010419377,West
2020-04-08,Nevada,32,2318,80,7.525592859582437,0.2597271047310591,West
2020-04-08,Oregon,41,1239,38,2.9375942596705293,0.09009570772193713,West
2020-04-08,Utah,49,1860,13,5.801697963604015,0.040549501896157095,West
2020-04-08,Washington,53,9098,430,11.947639973404748,0.5646829180659532,West
2020-04-08,Wyoming,56,230,0,3.974020274414739,0.0,West
2020-04-09,California,6,20191,548,5.110064295800315,0.13869126017030223,West
2020-04-09,Colorado,8,6202,227,10.76972446731366,0.3941837236504677,West
2020-04-09,Idaho,16,1366,24,7.643818215901492,0.13429841667762504,West
2020-04-09,Montana,30,354,6,3.3121939261474322,0.05613888010419377,West
