date,state,fips,cases,deaths,"Case/10,000","Death/10,000",Region
2020-03-27,Illinois,17,3029,37,2.3903431085398066,0.029198644772523222,Midwest
2020-03-27,Indiana,18,992,32,1.4735111855392702,0.047532618888363555,Midwest
2020-03-27,Iowa,19,236,3,0.7480024214993645,0.00950850535804277,Midwest
2020-03-27,Kansas,20,213,4,0.7311261333313197,0.013730068231574077,Midwest
2020-03-27,Michigan,26,3655,93,3.659810088399183,0.09312239075817347,Midwest
2020-03-27,Minnesota,27,398,4,0.7057198058313024,0.007092661365138718,Midwest
2020-03-27,Missouri,29,670,9,1.0916625009694616,0.014664123147350975,Midwest
2020-03-27,Nebraska,31,102,2,0.5272931046604439,0.010339080483538116,Midwest
2020-03-27,North Dakota,38,68,1,0.8923158483168037,0.01312229188701182,Midwest
2020-03-27,Ohio,39,1144,22,0.9786895483826812,0.0188209528535131,Midwest
2020-03-27,South Dakota,46,58,1,0.6556198490039664,0.011303790500068387,Midwest
2020-03-27,Wisconsin,55,930,16,1.597270145097394,0.027479916474793878,Midwest
2020-03-28,Illinois,17,3547,50,2.7991241353551315,0.03945762807097733,Midwest
2020-03-28,Indiana,18,1239,38,1.8404035875838263,0.05644498492993172,Midwest
2020-03-28,Iowa,19,298,3,0.9445115322322484,0.00950850535804277,Midwest
2020-03-28,Kansas,20,272,6,0.9336446397470373,0.020595102347361116,Midwest
2020-03-28,Michigan,26,4634,112,4.640098481434149,0.11214739532167127,Midwest
2020-03-28,Minnesota,27,442,5,0.7837390808478283,0.008865826706423397,Midwest
2020-03-28,Missouri,29,837,11,1.3637634527036406,0.017922817180095637,Midwest
2020-03-28,Nebraska,31,122,2,0.6306839094958251,0.010339080483538116,Midwest
2020-03-28,North Dakota,38,93,1,1.2203731454920992,0.01312229188701182,Midwest
2020-03-28,Ohio,39,1406,25,1.2028299869108827,0.021387446424446704,Midwest
2020-03-28,South Dakota,46,68,1,0.7686577540046503,0.011303790500068387,Midwest
2020-03-28,Wisconsin,55,1042,17,1.7896295604209513,0.029197411254468494,Midwest
2020-03-29,Illinois,17,4615,71,3.6419390709512074,0.056029831860787804,Midwest
2020-03-29,Indiana,18,1522,40,2.2607701858777913,0.05941577361045444,Midwest
2020-03-29,Iowa,19,336,4,1.06495260010079,0.012678007144057025,Midwest
2020-03-29,Kansas,20,333,7,1.143028180278542,0.024027619405254635,Midwest
2020-03-29,Michigan,26,5486,132,5.493219738702577,0.13217371591482685,Midwest
2020-03-29,Minnesota,27,504,9,0.8936753320074785,0.015958488071562114,Midwest
2020-03-29,Missouri,29,902,12,1.4696710087678422,0.019552164196467967,Midwest
2020-03-29,Nebraska,31,138,2,0.71339655336413,0.010339080483538116,Midwest
2020-03-29,North Dakota,38,97,1,1.2728623130401464,0.01312229188701182,Midwest
2020-03-29,Ohio,39,1665,30,1.4244039318681505,0.025664935709336045,Midwest
2020-03-29,South Dakota,46,90,1,1.017341145006155,0.011303790500068387,Midwest
